DataHora;Instancia;Algoritmo;Alpha;Iteracoes;Bloco;Semente;Tempo(s);ValorObtido
2026-07-13 10:16:44;b12;Guloso;-;-;-;101102;1.211732;177.000000
2026-07-13 10:16:44;b12;Randomizado_alpha_0.2;0.2;30;-;101102;0.040478;174.000000
2026-07-13 10:16:44;b12;Randomizado_alpha_0.3;0.3;30;-;101102;0.039739;176.000000
2026-07-13 10:16:44;b12;Randomizado_alpha_0.4;0.4;30;-;101102;0.040749;178.000000
2026-07-13 10:16:44;b12;Reativo_0.2_0.3_0.4;-;300;30;101102;0.445649;176.000000
2026-07-13 10:16:45;b12;Guloso;-;-;-;101103;1.193780;177.000000
2026-07-13 10:16:45;b12;Randomizado_alpha_0.2;0.2;30;-;101103;0.040114;176.000000
2026-07-13 10:16:45;b12;Randomizado_alpha_0.3;0.3;30;-;101103;0.042330;176.000000
2026-07-13 10:16:45;b12;Randomizado_alpha_0.4;0.4;30;-;101103;0.043206;176.000000
2026-07-13 10:16:46;b12;Reativo_0.2_0.3_0.4;-;300;30;101103;0.470336;176.000000
2026-07-13 10:16:47;b12;Guloso;-;-;-;101104;1.283293;177.000000
2026-07-13 10:16:47;b12;Randomizado_alpha_0.2;0.2;30;-;101104;0.046041;176.000000
2026-07-13 10:16:47;b12;Randomizado_alpha_0.3;0.3;30;-;101104;0.045740;176.000000
2026-07-13 10:16:47;b12;Randomizado_alpha_0.4;0.4;30;-;101104;0.047433;176.000000
2026-07-13 10:16:48;b12;Reativo_0.2_0.3_0.4;-;300;30;101104;0.447166;176.000000
2026-07-13 10:16:49;b12;Guloso;-;-;-;101105;1.371273;177.000000
2026-07-13 10:16:49;b12;Randomizado_alpha_0.2;0.2;30;-;101105;0.042663;175.000000
2026-07-13 10:16:49;b12;Randomizado_alpha_0.3;0.3;30;-;101105;0.044317;175.000000
2026-07-13 10:16:49;b12;Randomizado_alpha_0.4;0.4;30;-;101105;0.042164;175.000000
2026-07-13 10:16:50;b12;Reativo_0.2_0.3_0.4;-;300;30;101105;0.449741;176.000000
2026-07-13 10:16:51;b12;Guloso;-;-;-;101106;1.267438;177.000000
2026-07-13 10:16:51;b12;Randomizado_alpha_0.2;0.2;30;-;101106;0.040966;175.000000
2026-07-13 10:16:51;b12;Randomizado_alpha_0.3;0.3;30;-;101106;0.044126;174.000000
2026-07-13 10:16:51;b12;Randomizado_alpha_0.4;0.4;30;-;101106;0.048857;177.000000
2026-07-13 10:16:52;b12;Reativo_0.2_0.3_0.4;-;300;30;101106;0.428540;176.000000
2026-07-13 10:16:53;b12;Guloso;-;-;-;101107;1.181600;177.000000
2026-07-13 10:16:53;b12;Randomizado_alpha_0.2;0.2;30;-;101107;0.039726;174.000000
2026-07-13 10:16:53;b12;Randomizado_alpha_0.3;0.3;30;-;101107;0.039816;175.000000
2026-07-13 10:16:53;b12;Randomizado_alpha_0.4;0.4;30;-;101107;0.044195;175.000000
2026-07-13 10:16:53;b12;Reativo_0.2_0.3_0.4;-;300;30;101107;0.469338;176.000000
2026-07-13 10:16:55;b12;Guloso;-;-;-;101108;1.339713;177.000000
2026-07-13 10:16:55;b12;Randomizado_alpha_0.2;0.2;30;-;101108;0.055066;176.000000
2026-07-13 10:16:55;b12;Randomizado_alpha_0.3;0.3;30;-;101108;0.051393;176.000000
2026-07-13 10:16:55;b12;Randomizado_alpha_0.4;0.4;30;-;101108;0.049748;178.000000
2026-07-13 10:16:55;b12;Reativo_0.2_0.3_0.4;-;300;30;101108;0.510586;176.000000
2026-07-13 10:16:57;b12;Guloso;-;-;-;101109;1.352826;177.000000
2026-07-13 10:16:57;b12;Randomizado_alpha_0.2;0.2;30;-;101109;0.047074;176.000000
2026-07-13 10:16:57;b12;Randomizado_alpha_0.3;0.3;30;-;101109;0.053560;174.000000
2026-07-13 10:16:57;b12;Randomizado_alpha_0.4;0.4;30;-;101109;0.050553;177.000000
2026-07-13 10:16:57;b12;Reativo_0.2_0.3_0.4;-;300;30;101109;0.470249;176.000000
2026-07-13 10:16:59;b13;Guloso;-;-;-;101200;2.050833;173.000000
2026-07-13 10:17:00;b13;Randomizado_alpha_0.2;0.2;30;-;101200;0.057431;173.000000
2026-07-13 10:17:00;b13;Randomizado_alpha_0.3;0.3;30;-;101200;0.056384;173.000000
2026-07-13 10:17:00;b13;Randomizado_alpha_0.4;0.4;30;-;101200;0.041376;173.000000
2026-07-13 10:17:00;b13;Reativo_0.2_0.3_0.4;-;300;30;101200;0.448896;173.000000
2026-07-13 10:17:01;b13;Guloso;-;-;-;101201;1.130549;173.000000
2026-07-13 10:17:01;b13;Randomizado_alpha_0.2;0.2;30;-;101201;0.040977;173.000000
2026-07-13 10:17:01;b13;Randomizado_alpha_0.3;0.3;30;-;101201;0.042209;173.000000
2026-07-13 10:17:01;b13;Randomizado_alpha_0.4;0.4;30;-;101201;0.036970;173.000000
2026-07-13 10:17:02;b13;Reativo_0.2_0.3_0.4;-;300;30;101201;0.362856;173.000000
2026-07-13 10:17:03;b13;Guloso;-;-;-;101202;1.060202;173.000000
2026-07-13 10:17:03;b13;Randomizado_alpha_0.2;0.2;30;-;101202;0.035333;174.000000
2026-07-13 10:17:03;b13;Randomizado_alpha_0.3;0.3;30;-;101202;0.035467;171.000000
2026-07-13 10:17:03;b13;Randomizado_alpha_0.4;0.4;30;-;101202;0.036650;172.000000
2026-07-13 10:17:03;b13;Reativo_0.2_0.3_0.4;-;300;30;101202;0.350935;173.000000
2026-07-13 10:17:04;b13;Guloso;-;-;-;101203;1.074673;173.000000
2026-07-13 10:17:04;b13;Randomizado_alpha_0.2;0.2;30;-;101203;0.040033;173.000000
2026-07-13 10:17:04;b13;Randomizado_alpha_0.3;0.3;30;-;101203;0.043099;171.000000
2026-07-13 10:17:04;b13;Randomizado_alpha_0.4;0.4;30;-;101203;0.044679;173.000000
2026-07-13 10:17:05;b13;Reativo_0.2_0.3_0.4;-;300;30;101203;0.371764;173.000000
2026-07-13 10:17:06;b13;Guloso;-;-;-;101204;1.070982;173.000000
2026-07-13 10:17:06;b13;Randomizado_alpha_0.2;0.2;30;-;101204;0.036435;174.000000
2026-07-13 10:17:06;b13;Randomizado_alpha_0.3;0.3;30;-;101204;0.043789;174.000000
2026-07-13 10:17:06;b13;Randomizado_alpha_0.4;0.4;30;-;101204;0.035435;172.000000
2026-07-13 10:17:06;b13;Reativo_0.2_0.3_0.4;-;300;30;101204;0.338242;173.000000
2026-07-13 10:17:07;b13;Guloso;-;-;-;101205;1.026281;173.000000
2026-07-13 10:17:07;b13;Randomizado_alpha_0.2;0.2;30;-;101205;0.034975;173.000000
2026-07-13 10:17:07;b13;Randomizado_alpha_0.3;0.3;30;-;101205;0.034753;173.000000
2026-07-13 10:17:07;b13;Randomizado_alpha_0.4;0.4;30;-;101205;0.036170;172.000000
2026-07-13 10:17:08;b13;Reativo_0.2_0.3_0.4;-;300;30;101205;0.340468;173.000000
2026-07-13 10:17:09;b13;Guloso;-;-;-;101206;1.014274;173.000000
2026-07-13 10:17:09;b13;Randomizado_alpha_0.2;0.2;30;-;101206;0.034345;173.000000
2026-07-13 10:17:09;b13;Randomizado_alpha_0.3;0.3;30;-;101206;0.035415;174.000000
2026-07-13 10:17:09;b13;Randomizado_alpha_0.4;0.4;30;-;101206;0.035511;173.000000
2026-07-13 10:17:09;b13;Reativo_0.2_0.3_0.4;-;300;30;101206;0.341875;173.000000
2026-07-13 10:17:10;b13;Guloso;-;-;-;101207;1.056489;173.000000
2026-07-13 10:17:10;b13;Randomizado_alpha_0.2;0.2;30;-;101207;0.036237;173.000000
2026-07-13 10:17:10;b13;Randomizado_alpha_0.3;0.3;30;-;101207;0.037760;173.000000
2026-07-13 10:17:10;b13;Randomizado_alpha_0.4;0.4;30;-;101207;0.037498;173.000000
2026-07-13 10:17:11;b13;Reativo_0.2_0.3_0.4;-;300;30;101207;0.351930;173.000000
2026-07-13 10:17:12;b13;Guloso;-;-;-;101208;1.088032;173.000000
2026-07-13 10:17:12;b13;Randomizado_alpha_0.2;0.2;30;-;101208;0.043081;173.000000
2026-07-13 10:17:12;b13;Randomizado_alpha_0.3;0.3;30;-;101208;0.037876;173.000000
2026-07-13 10:17:12;b13;Randomizado_alpha_0.4;0.4;30;-;101208;0.045233;171.000000
2026-07-13 10:17:12;b13;Reativo_0.2_0.3_0.4;-;300;30;101208;0.379734;173.000000
2026-07-13 10:17:13;b13;Guloso;-;-;-;101209;1.042015;173.000000
2026-07-13 10:17:13;b13;Randomizado_alpha_0.2;0.2;30;-;101209;0.034213;173.000000
2026-07-13 10:17:13;b13;Randomizado_alpha_0.3;0.3;30;-;101209;0.034793;174.000000
2026-07-13 10:17:13;b13;Randomizado_alpha_0.4;0.4;30;-;101209;0.036350;173.000000
2026-07-13 10:17:14;b13;Reativo_0.2_0.3_0.4;-;300;30;101209;0.337916;173.000000
2026-07-13 10:17:16;b14;Guloso;-;-;-;101300;1.888399;241.000000
2026-07-13 10:17:16;b14;Randomizado_alpha_0.2;0.2;30;-;101300;0.051575;236.000000
2026-07-13 10:17:16;b14;Randomizado_alpha_0.3;0.3;30;-;101300;0.052738;237.000000
2026-07-13 10:17:16;b14;Randomizado_alpha_0.4;0.4;30;-;101300;0.053075;243.000000
2026-07-13 10:17:16;b14;Reativo_0.2_0.3_0.4;-;300;30;101300;0.524878;235.000000
2026-07-13 10:17:18;b14;Guloso;-;-;-;101301;1.766413;241.000000
2026-07-13 10:17:18;b14;Randomizado_alpha_0.2;0.2;30;-;101301;0.052399;236.000000
2026-07-13 10:17:18;b14;Randomizado_alpha_0.3;0.3;30;-;101301;0.050626;241.000000
2026-07-13 10:17:18;b14;Randomizado_alpha_0.4;0.4;30;-;101301;0.050947;238.000000
2026-07-13 10:17:19;b14;Reativo_0.2_0.3_0.4;-;300;30;101301;0.530625;235.000000
2026-07-13 10:17:21;b14;Guloso;-;-;-;101302;1.760001;241.000000
2026-07-13 10:17:21;b14;Randomizado_alpha_0.2;0.2;30;-;101302;0.051433;235.000000
2026-07-13 10:17:21;b14;Randomizado_alpha_0.3;0.3;30;-;101302;0.051971;236.000000
2026-07-13 10:17:21;b14;Randomizado_alpha_0.4;0.4;30;-;101302;0.053622;243.000000
2026-07-13 10:17:21;b14;Reativo_0.2_0.3_0.4;-;300;30;101302;0.524728;235.000000
2026-07-13 10:17:23;b14;Guloso;-;-;-;101303;1.771227;241.000000
2026-07-13 10:17:23;b14;Randomizado_alpha_0.2;0.2;30;-;101303;0.051048;238.000000
2026-07-13 10:17:23;b14;Randomizado_alpha_0.3;0.3;30;-;101303;0.050670;237.000000
2026-07-13 10:17:23;b14;Randomizado_alpha_0.4;0.4;30;-;101303;0.053243;238.000000
2026-07-13 10:17:24;b14;Reativo_0.2_0.3_0.4;-;300;30;101303;0.529161;235.000000
2026-07-13 10:17:26;b14;Guloso;-;-;-;101304;1.775666;241.000000
2026-07-13 10:17:26;b14;Randomizado_alpha_0.2;0.2;30;-;101304;0.052790;236.000000
2026-07-13 10:17:26;b14;Randomizado_alpha_0.3;0.3;30;-;101304;0.056045;237.000000
2026-07-13 10:17:26;b14;Randomizado_alpha_0.4;0.4;30;-;101304;0.052221;239.000000
2026-07-13 10:17:26;b14;Reativo_0.2_0.3_0.4;-;300;30;101304;0.526894;235.000000
2026-07-13 10:17:28;b14;Guloso;-;-;-;101305;1.752108;241.000000
2026-07-13 10:17:28;b14;Randomizado_alpha_0.2;0.2;30;-;101305;0.051804;235.000000
2026-07-13 10:17:28;b14;Randomizado_alpha_0.3;0.3;30;-;101305;0.051378;236.000000
2026-07-13 10:17:28;b14;Randomizado_alpha_0.4;0.4;30;-;101305;0.052362;239.000000
2026-07-13 10:17:29;b14;Reativo_0.2_0.3_0.4;-;300;30;101305;0.523182;235.000000
2026-07-13 10:17:30;b14;Guloso;-;-;-;101306;1.782753;241.000000
2026-07-13 10:17:30;b14;Randomizado_alpha_0.2;0.2;30;-;101306;0.051165;239.000000
2026-07-13 10:17:31;b14;Randomizado_alpha_0.3;0.3;30;-;101306;0.054421;242.000000
2026-07-13 10:17:31;b14;Randomizado_alpha_0.4;0.4;30;-;101306;0.052473;242.000000
2026-07-13 10:17:31;b14;Reativo_0.2_0.3_0.4;-;300;30;101306;0.524887;236.000000
2026-07-13 10:17:33;b14;Guloso;-;-;-;101307;1.753200;241.000000
2026-07-13 10:17:33;b14;Randomizado_alpha_0.2;0.2;30;-;101307;0.051115;241.000000
2026-07-13 10:17:33;b14;Randomizado_alpha_0.3;0.3;30;-;101307;0.050663;239.000000
2026-07-13 10:17:33;b14;Randomizado_alpha_0.4;0.4;30;-;101307;0.052683;242.000000
2026-07-13 10:17:34;b14;Reativo_0.2_0.3_0.4;-;300;30;101307;0.524791;235.000000
2026-07-13 10:17:35;b14;Guloso;-;-;-;101308;1.776003;241.000000
2026-07-13 10:17:35;b14;Randomizado_alpha_0.2;0.2;30;-;101308;0.053839;242.000000
2026-07-13 10:17:35;b14;Randomizado_alpha_0.3;0.3;30;-;101308;0.052181;236.000000
2026-07-13 10:17:35;b14;Randomizado_alpha_0.4;0.4;30;-;101308;0.052290;242.000000
2026-07-13 10:17:36;b14;Reativo_0.2_0.3_0.4;-;300;30;101308;0.528688;235.000000
2026-07-13 10:17:38;b14;Guloso;-;-;-;101309;1.753243;241.000000
2026-07-13 10:17:38;b14;Randomizado_alpha_0.2;0.2;30;-;101309;0.050828;240.000000
2026-07-13 10:17:38;b14;Randomizado_alpha_0.3;0.3;30;-;101309;0.051834;241.000000
2026-07-13 10:17:38;b14;Randomizado_alpha_0.4;0.4;30;-;101309;0.052687;237.000000
2026-07-13 10:17:38;b14;Reativo_0.2_0.3_0.4;-;300;30;101309;0.526957;235.000000
2026-07-13 10:17:42;b15;Guloso;-;-;-;101400;3.796842;328.000000
2026-07-13 10:17:42;b15;Randomizado_alpha_0.2;0.2;30;-;101400;0.075356;320.000000
2026-07-13 10:17:42;b15;Randomizado_alpha_0.3;0.3;30;-;101400;0.077686;321.000000
2026-07-13 10:17:42;b15;Randomizado_alpha_0.4;0.4;30;-;101400;0.076775;322.000000
2026-07-13 10:17:43;b15;Reativo_0.2_0.3_0.4;-;300;30;101400;0.788610;322.000000
2026-07-13 10:17:47;b15;Guloso;-;-;-;101401;3.838934;328.000000
2026-07-13 10:17:47;b15;Randomizado_alpha_0.2;0.2;30;-;101401;0.075814;322.000000
2026-07-13 10:17:47;b15;Randomizado_alpha_0.3;0.3;30;-;101401;0.077683;322.000000
2026-07-13 10:17:47;b15;Randomizado_alpha_0.4;0.4;30;-;101401;0.078016;325.000000
2026-07-13 10:17:48;b15;Reativo_0.2_0.3_0.4;-;300;30;101401;0.762461;320.000000
2026-07-13 10:17:52;b15;Guloso;-;-;-;101402;3.685741;328.000000
2026-07-13 10:17:52;b15;Randomizado_alpha_0.2;0.2;30;-;101402;0.077679;321.000000
2026-07-13 10:17:52;b15;Randomizado_alpha_0.3;0.3;30;-;101402;0.076043;323.000000
2026-07-13 10:17:52;b15;Randomizado_alpha_0.4;0.4;30;-;101402;0.081310;323.000000
2026-07-13 10:17:53;b15;Reativo_0.2_0.3_0.4;-;300;30;101402;0.786797;321.000000
2026-07-13 10:17:57;b15;Guloso;-;-;-;101403;3.725592;328.000000
2026-07-13 10:17:57;b15;Randomizado_alpha_0.2;0.2;30;-;101403;0.075069;320.000000
2026-07-13 10:17:57;b15;Randomizado_alpha_0.3;0.3;30;-;101403;0.079608;323.000000
2026-07-13 10:17:57;b15;Randomizado_alpha_0.4;0.4;30;-;101403;0.079599;326.000000
2026-07-13 10:17:58;b15;Reativo_0.2_0.3_0.4;-;300;30;101403;0.753023;322.000000
2026-07-13 10:18:01;b15;Guloso;-;-;-;101404;3.701564;328.000000
2026-07-13 10:18:01;b15;Randomizado_alpha_0.2;0.2;30;-;101404;0.074392;322.000000
2026-07-13 10:18:01;b15;Randomizado_alpha_0.3;0.3;30;-;101404;0.077807;322.000000
2026-07-13 10:18:01;b15;Randomizado_alpha_0.4;0.4;30;-;101404;0.077888;323.000000
2026-07-13 10:18:02;b15;Reativo_0.2_0.3_0.4;-;300;30;101404;0.761261;322.000000
2026-07-13 10:18:06;b15;Guloso;-;-;-;101405;3.708143;328.000000
2026-07-13 10:18:06;b15;Randomizado_alpha_0.2;0.2;30;-;101405;0.073672;319.000000
2026-07-13 10:18:06;b15;Randomizado_alpha_0.3;0.3;30;-;101405;0.076047;321.000000
2026-07-13 10:18:06;b15;Randomizado_alpha_0.4;0.4;30;-;101405;0.077407;325.000000
2026-07-13 10:18:07;b15;Reativo_0.2_0.3_0.4;-;300;30;101405;0.788330;321.000000
2026-07-13 10:18:11;b15;Guloso;-;-;-;101406;3.675784;328.000000
2026-07-13 10:18:11;b15;Randomizado_alpha_0.2;0.2;30;-;101406;0.075000;321.000000
2026-07-13 10:18:11;b15;Randomizado_alpha_0.3;0.3;30;-;101406;0.084637;321.000000
2026-07-13 10:18:11;b15;Randomizado_alpha_0.4;0.4;30;-;101406;0.077623;320.000000
2026-07-13 10:18:12;b15;Reativo_0.2_0.3_0.4;-;300;30;101406;0.787508;321.000000
2026-07-13 10:18:15;b15;Guloso;-;-;-;101407;3.696650;328.000000
2026-07-13 10:18:15;b15;Randomizado_alpha_0.2;0.2;30;-;101407;0.075172;322.000000
2026-07-13 10:18:16;b15;Randomizado_alpha_0.3;0.3;30;-;101407;0.075985;323.000000
2026-07-13 10:18:16;b15;Randomizado_alpha_0.4;0.4;30;-;101407;0.078043;322.000000
2026-07-13 10:18:16;b15;Reativo_0.2_0.3_0.4;-;300;30;101407;0.794089;322.000000
2026-07-13 10:18:20;b15;Guloso;-;-;-;101408;3.711726;328.000000
2026-07-13 10:18:20;b15;Randomizado_alpha_0.2;0.2;30;-;101408;0.074915;322.000000
2026-07-13 10:18:20;b15;Randomizado_alpha_0.3;0.3;30;-;101408;0.075353;320.000000
2026-07-13 10:18:20;b15;Randomizado_alpha_0.4;0.4;30;-;101408;0.076391;322.000000
2026-07-13 10:18:21;b15;Reativo_0.2_0.3_0.4;-;300;30;101408;0.776042;322.000000
2026-07-13 10:18:25;b15;Guloso;-;-;-;101409;3.692787;328.000000
2026-07-13 10:18:25;b15;Randomizado_alpha_0.2;0.2;30;-;101409;0.076256;322.000000
2026-07-13 10:18:25;b15;Randomizado_alpha_0.3;0.3;30;-;101409;0.075704;323.000000
2026-07-13 10:18:25;b15;Randomizado_alpha_0.4;0.4;30;-;101409;0.077633;325.000000
2026-07-13 10:18:26;b15;Reativo_0.2_0.3_0.4;-;300;30;101409;0.770840;321.000000
2026-07-13 10:18:27;b16;Guloso;-;-;-;101500;1.159578;133.000000
2026-07-13 10:18:27;b16;Randomizado_alpha_0.2;0.2;30;-;101500;0.034211;128.000000
2026-07-13 10:18:27;b16;Randomizado_alpha_0.3;0.3;30;-;101500;0.034298;128.000000
2026-07-13 10:18:27;b16;Randomizado_alpha_0.4;0.4;30;-;101500;0.034000;130.000000
2026-07-13 10:18:27;b16;Reativo_0.2_0.3_0.4;-;300;30;101500;0.409480;131.000000
2026-07-13 10:18:29;b16;Guloso;-;-;-;101501;1.067289;133.000000
2026-07-13 10:18:29;b16;Randomizado_alpha_0.2;0.2;30;-;101501;0.033953;130.000000
2026-07-13 10:18:29;b16;Randomizado_alpha_0.3;0.3;30;-;101501;0.033455;128.000000
2026-07-13 10:18:29;b16;Randomizado_alpha_0.4;0.4;30;-;101501;0.035323;128.000000
2026-07-13 10:18:29;b16;Reativo_0.2_0.3_0.4;-;300;30;101501;0.377669;131.000000
2026-07-13 10:18:30;b16;Guloso;-;-;-;101502;1.034524;133.000000
2026-07-13 10:18:30;b16;Randomizado_alpha_0.2;0.2;30;-;101502;0.033266;131.000000
2026-07-13 10:18:30;b16;Randomizado_alpha_0.3;0.3;30;-;101502;0.033567;129.000000
2026-07-13 10:18:30;b16;Randomizado_alpha_0.4;0.4;30;-;101502;0.033941;127.000000
2026-07-13 10:18:31;b16;Reativo_0.2_0.3_0.4;-;300;30;101502;0.367048;131.000000
2026-07-13 10:18:32;b16;Guloso;-;-;-;101503;1.018583;133.000000
2026-07-13 10:18:32;b16;Randomizado_alpha_0.2;0.2;30;-;101503;0.034043;131.000000
2026-07-13 10:18:32;b16;Randomizado_alpha_0.3;0.3;30;-;101503;0.034097;127.000000
2026-07-13 10:18:32;b16;Randomizado_alpha_0.4;0.4;30;-;101503;0.034294;131.000000
2026-07-13 10:18:32;b16;Reativo_0.2_0.3_0.4;-;300;30;101503;0.369512;131.000000
2026-07-13 10:18:33;b16;Guloso;-;-;-;101504;1.015447;133.000000
2026-07-13 10:18:33;b16;Randomizado_alpha_0.2;0.2;30;-;101504;0.034586;127.000000
2026-07-13 10:18:33;b16;Randomizado_alpha_0.3;0.3;30;-;101504;0.033674;130.000000
2026-07-13 10:18:33;b16;Randomizado_alpha_0.4;0.4;30;-;101504;0.034386;127.000000
2026-07-13 10:18:33;b16;Reativo_0.2_0.3_0.4;-;300;30;101504;0.366336;131.000000
2026-07-13 10:18:35;b16;Guloso;-;-;-;101505;1.015775;133.000000
2026-07-13 10:18:35;b16;Randomizado_alpha_0.2;0.2;30;-;101505;0.034311;127.000000
2026-07-13 10:18:35;b16;Randomizado_alpha_0.3;0.3;30;-;101505;0.033639;128.000000
2026-07-13 10:18:35;b16;Randomizado_alpha_0.4;0.4;30;-;101505;0.034454;128.000000
2026-07-13 10:18:35;b16;Reativo_0.2_0.3_0.4;-;300;30;101505;0.383494;131.000000
2026-07-13 10:18:36;b16;Guloso;-;-;-;101506;1.023800;133.000000
2026-07-13 10:18:36;b16;Randomizado_alpha_0.2;0.2;30;-;101506;0.034496;129.000000
2026-07-13 10:18:36;b16;Randomizado_alpha_0.3;0.3;30;-;101506;0.034002;130.000000
2026-07-13 10:18:36;b16;Randomizado_alpha_0.4;0.4;30;-;101506;0.035553;130.000000
2026-07-13 10:18:36;b16;Reativo_0.2_0.3_0.4;-;300;30;101506;0.367896;131.000000
2026-07-13 10:18:38;b16;Guloso;-;-;-;101507;1.013864;133.000000
2026-07-13 10:18:38;b16;Randomizado_alpha_0.2;0.2;30;-;101507;0.034403;127.000000
2026-07-13 10:18:38;b16;Randomizado_alpha_0.3;0.3;30;-;101507;0.033830;130.000000
2026-07-13 10:18:38;b16;Randomizado_alpha_0.4;0.4;30;-;101507;0.034304;131.000000
2026-07-13 10:18:38;b16;Reativo_0.2_0.3_0.4;-;300;30;101507;0.374429;131.000000
2026-07-13 10:18:39;b16;Guloso;-;-;-;101508;1.014186;133.000000
2026-07-13 10:18:39;b16;Randomizado_alpha_0.2;0.2;30;-;101508;0.033054;127.000000
2026-07-13 10:18:39;b16;Randomizado_alpha_0.3;0.3;30;-;101508;0.033462;128.000000
2026-07-13 10:18:39;b16;Randomizado_alpha_0.4;0.4;30;-;101508;0.034301;129.000000
2026-07-13 10:18:39;b16;Reativo_0.2_0.3_0.4;-;300;30;101508;0.363325;131.000000
2026-07-13 10:18:41;b16;Guloso;-;-;-;101509;1.050746;133.000000
2026-07-13 10:18:41;b16;Randomizado_alpha_0.2;0.2;30;-;101509;0.032963;129.000000
2026-07-13 10:18:41;b16;Randomizado_alpha_0.3;0.3;30;-;101509;0.032886;130.000000
2026-07-13 10:18:41;b16;Randomizado_alpha_0.4;0.4;30;-;101509;0.033452;129.000000
2026-07-13 10:18:41;b16;Reativo_0.2_0.3_0.4;-;300;30;101509;0.374879;131.000000
2026-07-13 10:18:43;b17;Guloso;-;-;-;101600;1.957222;132.000000
2026-07-13 10:18:43;b17;Randomizado_alpha_0.2;0.2;30;-;101600;0.051335;131.000000
2026-07-13 10:18:43;b17;Randomizado_alpha_0.3;0.3;30;-;101600;0.054300;132.000000
2026-07-13 10:18:43;b17;Randomizado_alpha_0.4;0.4;30;-;101600;0.052272;131.000000
2026-07-13 10:18:44;b17;Reativo_0.2_0.3_0.4;-;300;30;101600;0.502049;131.000000
2026-07-13 10:18:45;b17;Guloso;-;-;-;101601;1.852846;132.000000
2026-07-13 10:18:46;b17;Randomizado_alpha_0.2;0.2;30;-;101601;0.050562;131.000000
2026-07-13 10:18:46;b17;Randomizado_alpha_0.3;0.3;30;-;101601;0.049914;132.000000
2026-07-13 10:18:46;b17;Randomizado_alpha_0.4;0.4;30;-;101601;0.065796;132.000000
2026-07-13 10:18:46;b17;Reativo_0.2_0.3_0.4;-;300;30;101601;0.512434;131.000000
2026-07-13 10:18:48;b17;Guloso;-;-;-;101602;1.834760;132.000000
2026-07-13 10:18:48;b17;Randomizado_alpha_0.2;0.2;30;-;101602;0.060713;131.000000
2026-07-13 10:18:48;b17;Randomizado_alpha_0.3;0.3;30;-;101602;0.052346;131.000000
2026-07-13 10:18:48;b17;Randomizado_alpha_0.4;0.4;30;-;101602;0.051016;131.000000
2026-07-13 10:18:49;b17;Reativo_0.2_0.3_0.4;-;300;30;101602;0.493495;131.000000
2026-07-13 10:18:50;b17;Guloso;-;-;-;101603;1.841156;132.000000
2026-07-13 10:18:51;b17;Randomizado_alpha_0.2;0.2;30;-;101603;0.050965;131.000000
2026-07-13 10:18:51;b17;Randomizado_alpha_0.3;0.3;30;-;101603;0.051175;132.000000
2026-07-13 10:18:51;b17;Randomizado_alpha_0.4;0.4;30;-;101603;0.053114;131.000000
2026-07-13 10:18:51;b17;Reativo_0.2_0.3_0.4;-;300;30;101603;0.523370;131.000000
2026-07-13 10:18:53;b17;Guloso;-;-;-;101604;1.823422;132.000000
2026-07-13 10:18:53;b17;Randomizado_alpha_0.2;0.2;30;-;101604;0.052100;131.000000
2026-07-13 10:18:53;b17;Randomizado_alpha_0.3;0.3;30;-;101604;0.052368;131.000000
2026-07-13 10:18:53;b17;Randomizado_alpha_0.4;0.4;30;-;101604;0.053481;132.000000
2026-07-13 10:18:54;b17;Reativo_0.2_0.3_0.4;-;300;30;101604;0.496414;131.000000
2026-07-13 10:18:56;b17;Guloso;-;-;-;101605;2.133490;132.000000
2026-07-13 10:18:56;b17;Randomizado_alpha_0.2;0.2;30;-;101605;0.052391;131.000000
2026-07-13 10:18:56;b17;Randomizado_alpha_0.3;0.3;30;-;101605;0.053974;131.000000
2026-07-13 10:18:56;b17;Randomizado_alpha_0.4;0.4;30;-;101605;0.051532;131.000000
2026-07-13 10:18:56;b17;Reativo_0.2_0.3_0.4;-;300;30;101605;0.501851;131.000000
2026-07-13 10:18:58;b17;Guloso;-;-;-;101606;1.821019;132.000000
2026-07-13 10:18:58;b17;Randomizado_alpha_0.2;0.2;30;-;101606;0.050203;131.000000
2026-07-13 10:18:58;b17;Randomizado_alpha_0.3;0.3;30;-;101606;0.051326;132.000000
2026-07-13 10:18:58;b17;Randomizado_alpha_0.4;0.4;30;-;101606;0.060781;131.000000
2026-07-13 10:18:59;b17;Reativo_0.2_0.3_0.4;-;300;30;101606;0.511772;131.000000
2026-07-13 10:19:01;b17;Guloso;-;-;-;101607;1.840012;132.000000
2026-07-13 10:19:01;b17;Randomizado_alpha_0.2;0.2;30;-;101607;0.061290;131.000000
2026-07-13 10:19:01;b17;Randomizado_alpha_0.3;0.3;30;-;101607;0.065266;131.000000
2026-07-13 10:19:01;b17;Randomizado_alpha_0.4;0.4;30;-;101607;0.054338;131.000000
2026-07-13 10:19:01;b17;Reativo_0.2_0.3_0.4;-;300;30;101607;0.512898;131.000000
2026-07-13 10:19:03;b17;Guloso;-;-;-;101608;1.844549;132.000000
2026-07-13 10:19:03;b17;Randomizado_alpha_0.2;0.2;30;-;101608;0.051510;131.000000
2026-07-13 10:19:03;b17;Randomizado_alpha_0.3;0.3;30;-;101608;0.051938;132.000000
2026-07-13 10:19:03;b17;Randomizado_alpha_0.4;0.4;30;-;101608;0.052023;132.000000
